"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","100011_at","Klf3","16599","Kruppel-like factor 3 (basic)",-0.0939427328821631,5.04416629671239,-0.52713985045724,0.607237655338482,0.817500809407362,-6.30931899092792
"2","100017_at","Mybph","53311","myosin binding protein H",-1.19830110380528,7.76529887065996,-4.49348589181171,0.000649448771595533,0.0174556881755404,-0.206411726206164
"3","100022_at","Cish","12700","cytokine inducible SH2-containing protein",-0.390407003279433,8.43405364534645,-2.43822678006832,0.0303647206376851,0.12396553866342,-3.90282103354758
"4","100032_at","Sp1","20683","trans-acting transcription factor 1",0.118569166174269,6.853628464496,0.327880847096766,0.748376774625858,0.889549015754342,-6.3976400416834
"5","100037_at","Ddx18","66942","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18",0.514007548732877,5.82371236487202,3.03648025582395,0.00982797399573582,0.0666220293293494,-2.8386052452912
"6","100041_at","Slc25a39","68066","solute carrier family 25, member 39",-0.394956788160505,8.54038596867597,-2.97901235568467,0.0109614895766866,0.0697325154341655,-2.94281226442792
"7","100046_at","Mthfd2","17768","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",-0.165897475912903,7.17843003402433,-0.851122292237635,0.41055818921289,0.668193432855085,-6.08338992741491
"8","100048_at","Rap1a","109905","RAS-related protein 1a",0.244210749176432,6.53785913980476,0.89741504819688,0.386295174250907,0.643135653534793,-6.04326599941733
"9","100060_i_at","Klk1","16612","kallikrein 1",-0.174770256158754,3.32705405854461,-1.05079647634081,0.313055003167917,0.570525700915734,-5.89726165247571
"10","100064_f_at","Gja1","14609","gap junction protein, alpha 1",0.14217502457272,7.20279542107537,0.530717587443729,0.604827150428527,0.817141531501566,-6.30737056093778
"11","100068_at","Aldh1a1","11668","aldehyde dehydrogenase family 1, subfamily A1",1.06564026029593,9.87862852545166,3.50491756086819,0.00404122814541296,0.0390831664196383,-1.98378757113704
"12","100073_at","Eef1akmt1","68043","EEF1A alpha lysine methyltransferase 1",0.0174776799892005,6.88177545077065,0.0925328457268414,0.927727231079988,0.975234036149784,-6.44949053880621
"13","100079_at","Ndufb9","66218","NADH:ubiquinone oxidoreductase subunit B9",-0.291096432962618,11.276365309145,-1.28155053409682,0.223042902398955,0.456577004346309,-5.64234254650744
"14","100088_at","Ppp1cb","19046","protein phosphatase 1 catalytic subunit beta",0.138455900817199,9.89743021094536,0.33978267977767,0.739607649806987,0.882244397666765,-6.39349371517327
"15","100089_at","Ppic","19038","peptidylprolyl isomerase C",-0.733227967322167,6.47816256187132,-3.22310348669334,0.00689396253810341,0.0524519667234721,-2.49876740890026
"16","100094_at","Supt5","20924","suppressor of Ty 5, DSIF elongation factor subunit",0.710118280807844,8.60312443892549,3.94626546647257,0.00176673897307059,0.0276577266575655,-1.18107327564868
"17","100112_at","Cxcl12","20315","chemokine (C-X-C motif) ligand 12",-0.424249758915582,7.58876284700392,-2.46053177646125,0.0291302064846583,0.120618453597997,-3.86427138380707
"18","100120_at","Nid1","18073","nidogen 1",-0.0997657429690699,4.20904486425644,-0.564861505012849,0.582068492145129,0.802674720501536,-6.288144217316
"19","100123_f_at","Itgb1","16412","integrin beta 1 (fibronectin receptor beta)",0.282031553328592,11.0745365280283,1.38692187261844,0.189471122935966,0.408611658581429,-5.51306229101468
"20","100126_at","Chrac1","93696","chromatin accessibility complex 1",0.0753079354370776,9.19271938715003,0.314825855287466,0.758037690880805,0.894170091686321,-6.40202097811473
"21","100151_at","Serinc3","26943","serine incorporator 3",0.646235337983679,10.110142832,4.10430238490892,0.00131895508730711,0.0241180358821872,-0.896632736877292
"22","100153_at","Ncam1","17967","neural cell adhesion molecule 1",-0.0752679304959099,7.11725282290164,-0.478968807288692,0.640151856297683,0.831675084972027,-6.33432145613526
"23","100213_f_at","Rpl41","67945","ribosomal protein L41",0.320368794199448,13.4664613463834,2.22107661577901,0.0453104985262268,0.160057864923814,-4.27134546713923
"24","100293_at","Cd59b","333883","CD59b antigen",-0.550754470913771,6.95036275678901,-3.48365076227833,0.00420697085755406,0.0398016025479897,-2.02264951935534
"25","100302_at","Maff","17133","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)",0.102077567813421,6.29148476184374,0.517269942280161,0.613912366437416,0.8194168007704,-6.31462877016128
"26","100307_at","Nfix","18032","nuclear factor I/X",0.114941241026528,6.55788672393899,0.316392427847015,0.756876120074723,0.894116415462865,-6.40150451774527
"27","100320_at","Kpna4","16649","karyopherin (importin) alpha 4",-0.00680571937880625,5.45003472755719,-0.0421682280341993,0.967024335048201,0.989440009962989,-6.45306095187523
"28","100327_at","Lta","16992","lymphotoxin A",-0.0252839919122341,7.11512394713989,-0.14061854440147,0.890390561026697,0.959022910844586,-6.44359451877242
"29","100329_at","Serpina1c","20702","serine (or cysteine) peptidase inhibitor, clade A, member 1C",-0.430973303855988,5.87594627053674,-2.45359960294283,0.0295086096696426,0.121842001216589,-3.87626472430153
"30","100331_g_at","Prdx2","21672","peroxiredoxin 2",-0.344854304958925,9.98996095458074,-2.3611094665436,0.0350320702738728,0.135881969547143,-4.03516484228482
"31","100334_f_at","Egfbp2","13647","epidermal growth factor binding protein type B",0.330499655829785,5.87417776887624,2.65256371982064,0.0203303089722516,0.0987472150080793,-3.52799576055766
"32","100342_i_at","Tuba1a","22142","tubulin, alpha 1A",-0.362032058105054,9.52928347955705,-1.95344586222426,0.0732945766365649,0.216991835049204,-4.70469206216739
"33","100354_at","Tbx15","21384","T-box 15",0.56039781125672,5.56332512855033,2.67957780617791,0.0193218403151696,0.0959916085064134,-3.48013307452886
"34","100369_at","St6galnac6","50935","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",0.0671400811827194,7.79760619294142,0.345145328061006,0.735668814957857,0.880025712477251,-6.39157807791033
"35","100394_at","Podxl","27205","podocalyxin-like",-0.222013990853815,6.99725766291454,-1.32595670468734,0.208349945403355,0.436351762461694,-5.58879083897495
"36","100395_at","Gli2","14633","GLI-Kruppel family member GLI2",-0.033096025073899,6.246392767924,-0.211614560575425,0.835786280671166,0.93615050146044,-6.43046247886632
"37","100400_at","Emc2","66736","ER membrane protein complex subunit 2",0.0493445466342699,6.58234444357557,0.118213811366114,0.907758762137302,0.967268063307181,-6.44664359351663
"38","100403_at","Myl7","17898","myosin, light polypeptide 7, regulatory",-0.41439467545228,6.07450949242783,-2.57018900798604,0.0237328531010439,0.105611323583572,-3.67314621273602
"39","100436_at","Orm1","18405","orosomucoid 1",-0.0467748631373239,4.04865567500509,-0.286459240632102,0.779174244330485,0.902474008304797,-6.4109357574225
"40","100439_i_at","Ank1","11733","ankyrin 1, erythroid",-0.989608615212447,9.26465217104264,-5.18243888177818,0.000194015974129353,0.0110810970389674,0.969687439963566
"41","100468_g_at","Lyl1","17095","lymphoblastomic leukemia 1",-0.00122857587614789,6.15560974727838,-0.00572422008248607,0.995522239568599,0.999099207959919,-6.45397984561759
"42","100472_at","Enah","13800","ENAH actin regulator",0.749431482895353,7.11727163078197,2.90038274036625,0.0127256359990586,0.0757521674480296,-3.08492489553152
"43","100476_at","Ibsp","15891","integrin binding sialoprotein",-0.072074483666404,3.6117215071574,-0.4395129937484,0.66772073460702,0.844848828732357,-6.35308001595167
"44","100482_at","Zfp598","213753","zinc finger protein 598",0.557967415257737,8.50739595027946,4.33632046440896,0.000862780183280638,0.0208601075424296,-0.483200087833024
"45","100501_at","Atp4b","11945","ATPase, H+/K+ exchanging, beta polypeptide",0.0164527089123645,6.5768231210484,0.0930594811959234,0.927317178213268,0.975234036149784,-6.44943911422424
"46","100509_at","Rnf19a","30945","ring finger protein 19A",0.325981147502792,6.70482577881119,2.16442208402548,0.0502310500042738,0.169988747759409,-4.36520370465261
"47","100512_at","Uchl5","56207","ubiquitin carboxyl-terminal esterase L5",0.594605518574678,6.98624591112642,3.88952174636679,0.00196336426846244,0.0284056782380899,-1.28367767919352
"48","100514_at","Gna13","14674","guanine nucleotide binding protein, alpha 13",0.138556549028042,6.91361323533565,0.353999864044174,0.729182300087088,0.876752073062674,-6.38835069862541
"49","100521_at","Ovgp1","12659","oviductal glycoprotein 1",0.174681235851293,6.30965162938928,1.14696920225646,0.272671800536748,0.520468278919266,-5.79594426515857
"50","100522_s_at","Tceal9","22381","transcription elongation factor A like 9",-0.0743102834546914,7.7377794099097,-0.332910509405999,0.744666437110853,0.886915252957426,-6.39590553511898
"51","100526_f_at","Adam3","11497","a disintegrin and metallopeptidase domain 3 (cyritestin)",-0.337192058115157,4.55136628826026,-2.30486420154355,0.0388610367106333,0.14458458657277,-4.13070598071807
"52","100527_at","Coa3","52469","cytochrome C oxidase assembly factor 3",-0.0583246693547768,9.19129748745654,-0.29851841974364,0.770165146884845,0.898683147442896,-6.40724721587626
"53","100535_at","Eif4g2","13690","eukaryotic translation initiation factor 4, gamma 2",0.0908932993641276,8.43673684923078,0.407659857082828,0.690353183858393,0.857914636251207,-6.3670836115701
"54","100538_at","Sod1","20655","superoxide dismutase 1, soluble",0.014483533545917,10.2289770146583,0.0697440162444709,0.945490243544685,0.981109570793149,-6.45143655352042
"55","100539_at","Acot7","70025","acyl-CoA thioesterase 7",-0.459980184504457,7.43666750122203,-3.66605173045322,0.00298273689707731,0.0350834350704877,-1.68969255387127
"56","100550_f_at","Cox6c","12864","cytochrome c oxidase subunit 6C",-0.367719508111158,12.4154490875907,-1.8848013545008,0.082687341263398,0.235051310088657,-4.81131726747471
"57","100555_at","Rcan1","54720","regulator of calcineurin 1",0.52836969194702,9.79050872872095,2.62950624983984,0.0212315883394225,0.101230791828019,-3.56874932409187
"58","100557_g_at","Eif4b","75705","eukaryotic translation initiation factor 4B",0.808046212866271,10.1835134001373,4.2165248597777,0.0010733848674831,0.0222241547484449,-0.695992923422911
"59","100560_at","Pafah1b1","18472","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",-0.105272689720087,8.81424437028024,-0.57018883823735,0.578558366357035,0.800990196926094,-6.28504168320324
"60","100562_at","Rangrf","57785","RAN guanine nucleotide release factor",-0.254155728857645,8.61996542484331,-1.96299298729304,0.0720685201739643,0.214236475271238,-4.68970341164292
"61","100568_at","Abce1","24015","ATP-binding cassette, sub-family E (OABP), member 1",0.574101442059803,8.39438173343934,3.20435444044372,0.00714390155698814,0.0539282571484082,-2.53298271073448
"62","100570_at","Nub1","53312","negative regulator of ubiquitin-like proteins 1",0.285578052753986,7.61178253669378,2.30895197344096,0.0385698288874569,0.144454298896913,-4.12379181678634
"63","100572_at","Tm9sf2","68059","transmembrane 9 superfamily member 2",0.241892550533285,7.54934915180409,1.02589840021405,0.324199487571454,0.582541771226659,-5.92229047378991
"64","100587_f_at","Cdip1","66626","cell death inducing Trp53 target 1",0.200488818144904,7.20188167197256,1.04882598378687,0.313926573618528,0.571251344156561,-5.89926079735793
"65","100593_at","Tnnt2","21956","troponin T2, cardiac",-0.79786839322443,5.95793967572261,-2.63626726037421,0.0209633474382081,0.100371221765426,-3.55680906201969
"66","100595_at","Ptp4a2","19244","protein tyrosine phosphatase 4a2",-0.0198071036318197,10.9881633421109,-0.0734054374082605,0.942633993690247,0.980043455571288,-6.45116071000165
"67","100597_at","Gyg","27357","glycogenin",0.774893900211223,9.29339426763089,3.05317144086381,0.00952119862479561,0.0651513465646392,-2.80829232297149
"68","100603_at","Dync1i2","13427","dynein cytoplasmic 1 intermediate chain 2",0.163086335120131,6.43035086688234,0.624446948781486,0.543456839323485,0.775959371632483,-6.25187699679243
"69","100611_at","Lyz2","17105","lysozyme 2",1.20395843261519,7.00590369946587,2.24806114129729,0.0431301608005105,0.154769481987461,-4.22628192781839
"70","100614_at","Mb","17189","myoglobin",-0.977473100134775,12.5543161145893,-5.02313515630578,0.00025511285741053,0.0118111825047939,0.70356006218833
"71","100628_at","Ndufc1","66377","NADH:ubiquinone oxidoreductase subunit C1",-0.64913052354442,11.5998844569013,-2.76572658131337,0.0164221406121116,0.0867418239414834,-3.32672578819495
"72","100629_at","Gstm5","14866","glutathione S-transferase, mu 5",0.449270001890044,9.00331333060029,1.85530382454118,0.0870499967721521,0.24191672155326,-4.85649706428468
"73","100635_at","Sar1a","20224","secretion associated Ras related GTPase 1A",0.292014127719396,10.2940419203575,2.27095210082512,0.0413588128658012,0.150496282267531,-4.18788043073303
"74","100636_at","Eif4ebp1","13685","eukaryotic translation initiation factor 4E binding protein 1",1.67565988978408,8.50212499401476,6.94428099135466,1.18779005072902e-05,0.00369233021483764,3.65456556149676
"75","100673_f_at","Klra5","16636","killer cell lectin-like receptor, subfamily A, member 5",-0.10684032650244,4.92542690335928,-0.567269576689413,0.580480455104747,0.801541125119328,-6.28674522673743
"76","100687_f_at","Vmn2r37","22305","vomeronasal 2, receptor 37",-0.109337103090253,4.69926801558967,-0.526390652109072,0.607743037913355,0.817500809407362,-6.30972540812351
"77","100696_at","Pde6a","225600","phosphodiesterase 6A, cGMP-specific, rod, alpha",-0.148935383040393,6.14753862886379,-0.872469917013708,0.399245313353955,0.656433753812162,-6.06512013284121
"78","100700_s_at","Nr5a1","26423","nuclear receptor subfamily 5, group A, member 1",-0.241481845969998,6.34109176246885,-1.29281120315577,0.219240267025019,0.45219603890658,-5.6288935420535
"79","100718_at","Ptma","19231","prothymosin alpha",0.257895854873928,8.57553118545227,0.497737167113378,0.627227765329646,0.826833362269333,-6.32485335907126
"80","100724_at","Zfp28","22690","zinc finger protein 28",-0.0251487616150641,5.18875376426589,-0.140009033117034,0.89086231822457,0.959022910844586,-6.44368443183427
"81","100729_at","Gm15772","100034726","ribosomal protein L26 pseudogene",0.533786744439361,12.0353798713251,2.39900901475255,0.032658302663936,0.12941475709347,-3.97031095458864
"82","100733_at","Psma2","19166","proteasome (prosome, macropain) subunit, alpha type 2",0.235539719802714,9.77975411855608,1.22002278696248,0.244761614547218,0.48342673413678,-5.71422311817403
"83","100758_at","Rps28","54127","ribosomal protein S28",0.586391867578627,11.7197506488861,3.85958169441193,0.0020760196461755,0.0289578125004993,-1.33790547845502
"84","100763_at","D2Ertd127e","51873","DNA segment, Chr 2, ERATO Doi 127, expressed",-0.0785589049447193,4.36725030984987,-0.439951652916813,0.667411347136046,0.844848828732357,-6.352880036534
"85","100776_at","Zfp799","240064","zinc finger protein 799",-0.0316147092048444,5.13462333936148,-0.187742556548142,0.854062914669559,0.941952984476057,-6.43546566102567
"86","100780_at","Rps4x","20102","ribosomal protein S4, X-linked",0.717191790751984,11.3283695437601,4.25648673699118,0.000997782705633389,0.0214470124369383,-0.624843019593495
"87","100876_at","Fez1","235180","fasciculation and elongation protein zeta 1 (zygin I)",0.221601822631788,7.21822238596644,1.55095681875621,0.145614828058436,0.343101436961693,-5.29735171400642
