"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1","100011_at","Klf3","16599","Kruppel-like factor 3 (basic)",-0.00969411538553899,5.04416629671239,-0.0384641239774604,0.969919338686025,0.998889212329246,-4.78014252427936
"2","100017_at","Mybph","53311","myosin binding protein H",0.00359081582269383,7.76529887065996,0.00952128479008482,0.992552070367762,0.998889212329246,-4.78037455314325
"3","100022_at","Cish","12700","cytokine inducible SH2-containing protein",0.233026087501308,8.43405364534645,1.02907266665014,0.322762729123801,0.998889212329246,-4.61515644502838
"4","100032_at","Sp1","20683","trans-acting transcription factor 1",-0.31230712054484,6.853628464496,-0.61067644825854,0.552251947575176,0.998889212329246,-4.71959708343858
"5","100037_at","Ddx18","66942","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18",-0.170840782486477,5.82371236487202,-0.713637262370672,0.488437848949953,0.998889212329246,-4.69810209038372
"6","100041_at","Slc25a39","68066","solute carrier family 25, member 39",0.145374094919305,8.54038596867597,0.775344567017041,0.452418373175805,0.998889212329246,-4.68383026735603
"7","100046_at","Mthfd2","17768","methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",0.0637603903487189,7.17843003402433,0.231306670079768,0.820783878034988,0.998889212329246,-4.7714821022706
"8","100048_at","Rap1a","109905","RAS-related protein 1a",-0.048391751814747,6.53785913980476,-0.125743318617615,0.901915871475524,0.998889212329246,-4.77775065009804
"9","100060_i_at","Klk1","16612","kallikrein 1",0.164723831718121,3.32705405854461,0.700313540111675,0.496438014833179,0.998889212329246,-4.70104933497794
"10","100064_f_at","Gja1","14609","gap junction protein, alpha 1",0.323292699147976,7.20279542107537,0.853337963918163,0.409374163436999,0.998889212329246,-4.66437475427395
"11","100068_at","Aldh1a1","11668","aldehyde dehydrogenase family 1, subfamily A1",-0.392631586004194,9.87862852545166,-0.913140118820674,0.378280978794314,0.998889212329246,-4.64843333470037
"12","100073_at","Eef1akmt1","68043","EEF1A alpha lysine methyltransferase 1",-0.0358986144925684,6.88177545077065,-0.134392435589235,0.895211540933558,0.998889212329246,-4.77737556941439
"13","100079_at","Ndufb9","66218","NADH:ubiquinone oxidoreductase subunit B9",0.0240348942861939,11.276365309145,0.0748214414481361,0.941529598311766,0.998889212329246,-4.77945466759927
"14","100088_at","Ppp1cb","19046","protein phosphatase 1 catalytic subunit beta",-0.0190926271333023,9.89743021094536,-0.0331314513519471,0.974087947651406,0.998889212329246,-4.78020630559972
"15","100089_at","Ppic","19038","peptidylprolyl isomerase C",0.315963110270536,6.47816256187132,0.982102034281893,0.344500595833768,0.998889212329246,-4.62900289825296
"16","100094_at","Supt5","20924","suppressor of Ty 5, DSIF elongation factor subunit",-0.245825440655842,8.60312443892549,-0.965978438185379,0.352199478393271,0.998889212329246,-4.63364330616734
"17","100112_at","Cxcl12","20315","chemokine (C-X-C motif) ligand 12",0.0633654092839739,7.58876284700392,0.25986310324899,0.799159885835787,0.998889212329246,-4.76915743552801
